block,precip,clip,excl,side,rep,2019-07-31,2019-08-01,2019-08-02,2019-08-03,2019-08-10,2019-08-17,2019-08-24,2019-08-31,2019-09-07,2019-09-14,2019-09-21,2019-09-28,2019-10-18,2019-11-17,2019-12-21,2020-01-18,2020-08-29,,,,,
9,IR,Clipped,Ants,S,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
9,IR,Clipped,Rodents,S,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
9,IR,Clipped,Total,S,3,0,0,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,,,,,
9,IR,Unclipped,Control,N,3,0,0,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,,,,,
9,IR,Unclipped,Ants,N,3,0,0,1,1,1,1-Herb,1-Herb,1-Herb,1-Herb,1-Herb,1-Herb(lvs)(cts),1-Herb(lvs)(cts),1-Herb(lvs)(cts),1-Herb(lvs)(cts),1-Herb(lvs)(cts),1-Herb(lvs)(cts),Dead?,,,,,
9,IR,Unclipped,Rodents,N,3,0,0,0,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,,,,,
9,IR,Unclipped,Total,N,3,0,0,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,,,,,
9,IR,Unclipped,Control,S,3,0,0,1,1-Herb,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,,,,,
9,IR,Unclipped,Ants,S,3,0,0,1,1,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,,,,,
9,IR,Unclipped,Rodents,S,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
9,IR,Unclipped,Total,S,3,0,0,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,,,,,
9,Control,Clipped,Control,N,4,0,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,,,,,
9,Control,Clipped,Ants,N,4,0,0,0,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,,,,,
9,Control,Clipped,Rodents,N,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
9,Control,Clipped,Total,N,4,0,0,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,,,,,
9,Control,Clipped,Control,S,4,0,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,,,,,
9,Control,Clipped,Ants,S,4,0,0,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,,,,,
9,Control,Clipped,Rodents,S,4,0,0,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,,,,,
9,Control,Clipped,Total,S,4,0,0,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,,,,,
9,Control,Unclipped,Control,N,4,0,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,,,,,
9,Control,Unclipped,Ants,N,4,0,0,1,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,,,,,
9,Control,Unclipped,Rodents,N,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
9,Control,Unclipped,Total,N,4,0,0,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,,,,,
9,Control,Unclipped,Control,S,4,0,0,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,,,,,
9,Control,Unclipped,Ants,S,4,0,0,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,,,,,
9,Control,Unclipped,Rodents,S,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
9,Control,Unclipped,Total,S,4,0,0,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,,,,,
9,RO,Clipped,Control,N,4,0,0,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,,,,,
9,RO,Clipped,Ants,N,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
9,RO,Clipped,Rodents,N,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
9,RO,Clipped,Total,N,4,0,0,0,0,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,,,,,
9,RO,Clipped,Control,S,4,0,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,,,,,
9,RO,Clipped,Ants,S,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
9,RO,Clipped,Rodents,S,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
9,RO,Clipped,Total,S,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
9,RO,Unclipped,Control,N,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
9,RO,Unclipped,Ants,N,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
9,RO,Unclipped,Rodents,N,4,0,0,0,0,1,1,1,1,1,1,1,1,Died,Died,Died,Died,Died,,,,,
9,RO,Unclipped,Total,N,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
9,RO,Unclipped,Control,S,4,0,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,,,,,
9,RO,Unclipped,Ants,S,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
9,RO,Unclipped,Rodents,S,4,0,0,0,0,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,,,,,
9,RO,Unclipped,Total,S,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
9,IR,Clipped,Control,N,4,0,0,0,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,,,,,
9,IR,Clipped,Ants,N,4,0,0,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,,,,,
9,IR,Clipped,Rodents,N,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
9,IR,Clipped,Total,N,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
9,IR,Clipped,Control,S,4,0,0,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,,,,,
9,IR,Clipped,Ants,S,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
9,IR,Clipped,Rodents,S,4,0,0,1,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,,,,,
9,IR,Clipped,Total,S,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
9,IR,Unclipped,Control,N,4,0,0,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,,,,,
9,IR,Unclipped,Ants,N,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
9,IR,Unclipped,Rodents,N,4,0,0,0,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,,,,,
9,IR,Unclipped,Total,N,4,0,0,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,,,,,
9,IR,Unclipped,Control,S,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
9,IR,Unclipped,Ants,S,4,0,0,0,1,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,,,,,
9,IR,Unclipped,Rodents,S,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
9,IR,Unclipped,Total,S,4,0,0,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,,,,,
9,Control,Clipped,Control,N,5,0,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,,,,,
9,Control,Clipped,Ants,N,5,0,0,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,,,,,
9,Control,Clipped,Rodents,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
9,Control,Clipped,Total,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
9,Control,Clipped,Control,S,5,0,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,,,,,
9,Control,Clipped,Ants,S,5,0,0,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,,,,,
9,Control,Clipped,Rodents,S,5,0,0,0,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,,,,,
9,Control,Clipped,Total,S,5,0,0,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,,,,,
9,Control,Unclipped,Control,N,5,0,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,,,,,
9,Control,Unclipped,Ants,N,5,0,0,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,,,,,
9,Control,Unclipped,Rodents,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
9,Control,Unclipped,Total,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
9,Control,Unclipped,Control,S,5,0,0,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,,,,,
9,Control,Unclipped,Ants,S,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
9,Control,Unclipped,Rodents,S,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
9,Control,Unclipped,Total,S,5,0,0,0,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,,,,,
9,RO,Clipped,Control,N,5,0,0,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,,,,,
9,RO,Clipped,Ants,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
9,RO,Clipped,Rodents,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
9,RO,Clipped,Total,N,5,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,Dead?,,,,,
9,RO,Clipped,Control,S,5,0,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,,,,,
9,RO,Clipped,Ants,S,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
9,RO,Clipped,Rodents,S,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
9,RO,Clipped,Total,S,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
9,RO,Unclipped,Control,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
9,RO,Unclipped,Ants,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
9,RO,Unclipped,Rodents,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
9,RO,Unclipped,Total,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
9,RO,Unclipped,Control,S,5,0,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,,,,,
9,RO,Unclipped,Ants,S,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
9,RO,Unclipped,Rodents,S,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
9,RO,Unclipped,Total,S,5,0,0,0,0,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,,,,,
9,IR,Clipped,Control,N,5,0,0,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,,,,,
9,IR,Clipped,Ants,N,5,0,0,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,,,,,
9,IR,Clipped,Rodents,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
9,IR,Clipped,Total,N,5,0,0,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,,,,,
9,IR,Clipped,Control,S,5,0,0,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,,,,,
9,IR,Clipped,Ants,S,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
9,IR,Clipped,Rodents,S,5,0,0,1,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,,,,,
9,IR,Clipped,Total,S,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
9,IR,Unclipped,Control,N,5,0,0,0,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,,,,,
9,IR,Unclipped,Ants,N,5,0,0,0,1,1,1,1,1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1-Herb(lvs)(cts),1-Herb(lvs)(cts),1-Herb(lvs)(cts),1-Herb(lvs)(cts),1-Herb(lvs)(cts),1-Herb(lvs)(cts),Dead?,,,,,
9,IR,Unclipped,Rodents,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
9,IR,Unclipped,Total,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
9,IR,Unclipped,Control,S,5,0,0,1,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,,,,,
9,IR,Unclipped,Ants,S,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
9,IR,Unclipped,Rodents,S,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
9,IR,Unclipped,Total,S,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
10,Control,Clipped,Control,N,1,0,0,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,,,,,
10,Control,Clipped,Ants,N,1,0,0,0,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,,,,,
10,Control,Clipped,Rodents,N,1,0,0,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,,,,,
10,Control,Clipped,Total,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
10,Control,Clipped,Control,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
10,Control,Clipped,Ants,S,1,0,0,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,,,,,
10,Control,Clipped,Rodents,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
10,Control,Clipped,Total,S,1,0,0,0,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,,,,,
10,Control,Unclipped,Control,N,1,0,0,0,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,,,,,
10,Control,Unclipped,Ants,N,1,0,0,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,,,,,
10,Control,Unclipped,Rodents,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
10,Control,Unclipped,Total,N,1,0,0,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,,,,,
10,Control,Unclipped,Control,S,1,0,0,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,,,,,
10,Control,Unclipped,Ants,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
10,Control,Unclipped,Rodents,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
10,Control,Unclipped,Total,S,1,0,0,0,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,,,,,
10,RO,Clipped,Control,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
10,RO,Clipped,Ants,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
10,RO,Clipped,Rodents,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
10,RO,Clipped,Total,N,1,0,0,0,0,1,1,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,,,,,
10,RO,Clipped,Control,S,1,0,0,0,0,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,,,,,
10,RO,Clipped,Ants,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
10,RO,Clipped,Rodents,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
10,RO,Clipped,Total,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
10,RO,Unclipped,Control,N,1,0,0,0,0,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,,,,,
10,RO,Unclipped,Ants,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
10,RO,Unclipped,Rodents,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
10,RO,Unclipped,Total,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
10,RO,Unclipped,Control,S,1,0,0,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,,,,,
10,RO,Unclipped,Ants,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
10,RO,Unclipped,Rodents,S,1,0,0,0,0,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,,,,,
10,RO,Unclipped,Total,S,1,0,0,0,0,1,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,,,,,
10,IR,Clipped,Control,N,1,0,0,0,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,,,,,
10,IR,Clipped,Ants,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
10,IR,Clipped,Rodents,N,1,0,0,0,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,,,,,
10,IR,Clipped,Total,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
10,IR,Clipped,Control,S,1,0,0,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,,,,,
10,IR,Clipped,Ants,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
10,IR,Clipped,Rodents,S,1,0,0,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,,,,,
10,IR,Clipped,Total,S,1,0,0,0,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,,,,,
10,IR,Unclipped,Control,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
10,IR,Unclipped,Ants,N,1,0,0,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,,,,,
10,IR,Unclipped,Rodents,N,1,0,0,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,,,,,
10,IR,Unclipped,Total,N,1,0,0,1,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,,,,,
10,IR,Unclipped,Control,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
10,IR,Unclipped,Ants,S,1,0,1,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,,,,,
10,IR,Unclipped,Rodents,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
10,IR,Unclipped,Total,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
10,Control,Clipped,Control,N,2,0,0,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,,,,,
10,Control,Clipped,Ants,N,2,0,0,0,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,,,,,
10,Control,Clipped,Rodents,N,2,0,0,0,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,,,,,
10,Control,Clipped,Total,N,2,0,0,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,,,,,
10,Control,Clipped,Control,S,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
10,Control,Clipped,Ants,S,2,0,0,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,,,,,
10,Control,Clipped,Rodents,S,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
10,Control,Clipped,Total,S,2,0,0,0,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,,,,,
10,Control,Unclipped,Control,N,2,0,0,0,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,,,,,
10,Control,Unclipped,Ants,N,2,0,0,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,,,,,
10,Control,Unclipped,Rodents,N,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
10,Control,Unclipped,Total,N,2,0,0,0,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,,,,,
10,Control,Unclipped,Control,S,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
10,Control,Unclipped,Ants,S,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
10,Control,Unclipped,Rodents,S,2,0,0,0,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,,,,,
10,Control,Unclipped,Total,S,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
10,RO,Clipped,Control,N,2,0,0,0,0,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,,,,,
10,RO,Clipped,Ants,N,2,0,0,0,0,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,,,,,
10,RO,Clipped,Rodents,N,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
10,RO,Clipped,Total,N,2,0,0,0,0,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,,,,,
10,RO,Clipped,Control,S,2,0,0,0,0,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,,,,,
10,RO,Clipped,Ants,S,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
10,RO,Clipped,Rodents,S,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
10,RO,Clipped,Total,S,2,0,0,0,0,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,,,,,
10,RO,Unclipped,Control,N,2,0,0,0,0,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,,,,,
10,RO,Unclipped,Ants,N,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
10,RO,Unclipped,Rodents,N,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
10,RO,Unclipped,Total,N,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
10,RO,Unclipped,Control,S,2,0,0,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,,,,,
10,RO,Unclipped,Ants,S,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
10,RO,Unclipped,Rodents,S,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
10,RO,Unclipped,Total,S,2,0,0,0,0,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,,,,,
10,IR,Clipped,Control,N,2,0,0,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,,,,,
10,IR,Clipped,Ants,N,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
10,IR,Clipped,Rodents,N,2,0,0,0,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,,,,,
10,IR,Clipped,Total,N,2,0,0,0,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,,,,,
10,IR,Clipped,Control,S,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
10,IR,Clipped,Ants,S,2,0,0,0,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,,,,,
10,IR,Clipped,Rodents,S,2,0,0,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,,,,,
10,IR,Clipped,Total,S,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
10,IR,Unclipped,Control,N,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
10,IR,Unclipped,Ants,N,2,0,0,0,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,,,,,
10,IR,Unclipped,Rodents,N,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
