samp_date,sample,month,season,year,block,tx,clip,order,genus,species,number
8/13/2019,1 ROW ,August,monsoon,2019,1,Drought,Clipped,Hymenoptera,Tapinoma,,1
8/13/2019,2 CW,August,monsoon,2019,2,Ambient,Unclipped,Hymenoptera,Tapinoma,,6
8/13/2019,3 IRE,August,monsoon,2019,3,Wet,Clipped,Hymenoptera,Tapinoma,,3
8/13/2019,4 IRE,August,monsoon,2019,4,Wet,Clipped,Hymenoptera,Tapinoma,,1
8/13/2019,7 IRE,August,monsoon,2019,7,Wet,Unclipped,Hymenoptera,Tapinoma,,11
8/13/2019,7 IRW,August,monsoon,2019,7,Wet,Clipped,Hymenoptera,Tapinoma,,4
8/13/2019,8 IRW,August,monsoon,2019,8,Wet,Unclipped,Hymenoptera,Tapinoma,,2
8/13/2019,2 IRW,August,monsoon,2019,2,Wet,Unclipped,Hymenoptera,Tapinoma ,,4
8/13/2019,3 CW,August,monsoon,2019,3,Ambient,Unclipped,Hymenoptera,Tapinoma ,,11
8/13/2019,3 ROW,August,monsoon,2019,3,Drought,Unclipped,Hymenoptera,Tapinoma ,,83
8/13/2019,1 CW,August,monsoon,2019,1,Ambient,Unclipped,Hymenoptera,Temnothorax,,1
8/13/2019,10 CE,August,monsoon,2019,10,Ambient,Unclipped,Hymenoptera,Temnothorax,,1
8/13/2019,2 ROE,August,monsoon,2019,2,Drought,Unclipped,Hymenoptera,Temnothorax ,,1
10/21/2016,10CE,October,monsoon,2016,10,Ambient,Unclipped,Hymenoptera,Tetramorium,1,1
10/21/2016,10CW,October,monsoon,2016,10,Ambient,Clipped,Hymenoptera,Tetramorium,1,2
10/21/2016,10IRW,October,monsoon,2016,10,Wet,Clipped,Hymenoptera,Tetramorium,1,2
10/21/2016,10ROW,October,monsoon,2016,10,Drought,Clipped,Hymenoptera,Tetramorium,1,1
10/21/2016,1CE,October,monsoon,2016,1,Ambient,Clipped,Hymenoptera,Tetramorium,1,2
10/21/2016,1IRE,October,monsoon,2016,1,Wet,Unclipped,Hymenoptera,Tetramorium,1,1
10/21/2016,1ROW,October,monsoon,2016,1,Drought,Clipped,Hymenoptera,Tetramorium,1,1
10/21/2016,2CE,October,monsoon,2016,2,Ambient,Clipped,Hymenoptera,Tetramorium,1,1
10/21/2016,2IRE,October,monsoon,2016,2,Wet,Clipped,Hymenoptera,Tetramorium,1,1
10/21/2016,3CE,October,monsoon,2016,3,Ambient,Clipped,Hymenoptera,Tetramorium,1,1
10/21/2016,3IRW,October,monsoon,2016,3,Wet,Unclipped,Hymenoptera,Tetramorium,1,1
10/21/2016,4ROW,October,monsoon,2016,4,Drought,Unclipped,Hymenoptera,Tetramorium,1,1
10/21/2016,5CW,October,monsoon,2016,5,Ambient,Unclipped,Hymenoptera,Tetramorium,1,1
10/21/2016,5IRW,October,monsoon,2016,5,Wet,Clipped,Hymenoptera,Tetramorium,1,2
10/21/2016,5ROW,October,monsoon,2016,5,Drought,Clipped,Hymenoptera,Tetramorium,1,1
10/21/2016,6CW,October,monsoon,2016,6,Ambient,Unclipped,Hymenoptera,Tetramorium,1,1
10/21/2016,6ROW,October,monsoon,2016,6,Drought,Unclipped,Hymenoptera,Tetramorium,1,1
10/21/2016,7ROE,October,monsoon,2016,7,Drought,Unclipped,Hymenoptera,Tetramorium,1,1
10/21/2016,8IRE,October,monsoon,2016,8,Wet,Clipped,Hymenoptera,Tetramorium,1,1
10/21/2016,8ROW,October,monsoon,2016,8,Drought,Clipped,Hymenoptera,Tetramorium,1,1
10/21/2016,9CE,October,monsoon,2016,9,Ambient,Clipped,Hymenoptera,Tetramorium,1,1
11/15/2016,10CE,November,,2016,10,Ambient,Unclipped,Hymenoptera,Tetramorium,2,1
11/15/2016,10CW,November,,2016,10,Ambient,Clipped,Hymenoptera,Tetramorium,2,2
11/15/2016,10IRW,November,,2016,10,Wet,Clipped,Hymenoptera,Tetramorium,2,2
11/15/2016,10ROW,November,,2016,10,Drought,Clipped,Hymenoptera,Tetramorium,2,1
11/15/2016,1IRE,November,,2016,1,Wet,Unclipped,Hymenoptera,Tetramorium,2,1
11/15/2016,1ROW,November,,2016,1,Drought,Clipped,Hymenoptera,Tetramorium,2,1
11/15/2016,2CE,November,,2016,2,Ambient,Clipped,Hymenoptera,Tetramorium,2,1
11/15/2016,2IRE,November,,2016,2,Wet,Clipped,Hymenoptera,Tetramorium,2,1
11/15/2016,3CE,November,,2016,3,Ambient,Clipped,Hymenoptera,Tetramorium,2,1
11/15/2016,4ROW,November,,2016,4,Drought,Unclipped,Hymenoptera,Tetramorium,2,1
11/15/2016,5CW,November,,2016,5,Ambient,Unclipped,Hymenoptera,Tetramorium,2,1
11/15/2016,5IRW,November,,2016,5,Wet,Clipped,Hymenoptera,Tetramorium,2,3
11/15/2016,6CW,November,,2016,6,Ambient,Unclipped,Hymenoptera,Tetramorium,2,1
11/15/2016,6ROW,November,,2016,6,Drought,Unclipped,Hymenoptera,Tetramorium,2,1
11/15/2016,7ROE,November,,2016,7,Drought,Unclipped,Hymenoptera,Tetramorium,2,1
11/15/2016,8IRE,November,,2016,8,Wet,Clipped,Hymenoptera,Tetramorium,2,1
11/15/2016,9CE,November,,2016,9,Ambient,Clipped,Hymenoptera,Tetramorium,2,1
6/15/2017,10CE,June,,2017,10,Ambient,Unclipped,Hymenoptera,Tetramorium,,2
9/15/2017,10CE,September,monsoon,2017,10,Ambient,Unclipped,Hymenoptera,Tetramorium,,1
10/15/2017,10CE,October,monsoon,2017,10,Ambient,Unclipped,Hymenoptera,Tetramorium,,1
1/15/2017,10IRE,January,,2017,10,Wet,Unclipped,Hymenoptera,Tetramorium,spinosum,2
2/15/2017,10IRE,February,,2017,10,Wet,Unclipped,Hymenoptera,Tetramorium,spinosum,1
5/15/2017,10IRE,May,,2017,10,Wet,Unclipped,Hymenoptera,Tetramorium,,4
6/15/2017,10IRE,June,,2017,10,Wet,Unclipped,Hymenoptera,Tetramorium,,3
7/15/2017,10IRE,July,,2017,10,Wet,Unclipped,Hymenoptera,Tetramorium,,2
5/15/2017,10IRW,May,,2017,10,Wet,Clipped,Hymenoptera,Tetramorium,,2
6/15/2017,10IRW,June,,2017,10,Wet,Clipped,Hymenoptera,Tetramorium,,8
6/15/2017,10ROE,June,,2017,10,Drought,Unclipped,Hymenoptera,Tetramorium,,4
7/15/2017,10ROE,July,,2017,10,Drought,Unclipped,Hymenoptera,Tetramorium,,1
10/15/2017,10ROE,October,monsoon,2017,10,Drought,Unclipped,Hymenoptera,Tetramorium,,2
12/15/2017,10ROE,December,,2017,10,Drought,Unclipped,Hymenoptera,Tetramorium,,1
4/15/2017,10ROW,April,,2017,10,Drought,Clipped,Hymenoptera,Tetramorium,,2
5/15/2017,10ROW,May,,2017,10,Drought,Clipped,Hymenoptera,Tetramorium,,4
5/15/2017,10ROW,May,,2017,10,Drought,Clipped,Hymenoptera,Tetramorium,,1
6/15/2017,10ROW,June,,2017,10,Drought,Clipped,Hymenoptera,Tetramorium,,2
7/15/2017,1CE,July,,2017,1,Ambient,Clipped,Hymenoptera,Tetramorium,,2
9/15/2017,1CE,September,monsoon,2017,1,Ambient,Clipped,Hymenoptera,Tetramorium,,1
10/15/2017,1CE,October,monsoon,2017,1,Ambient,Clipped,Hymenoptera,Tetramorium,,1
11/15/2017,1CE,November,,2017,1,Ambient,Clipped,Hymenoptera,Tetramorium,,1
3/18/2017,1CW,March,,2017,1,Ambient,Unclipped,Hymenoptera,Tetramorium,,1
4/15/2017,1CW,April,,2017,1,Ambient,Unclipped,Hymenoptera,Tetramorium,,2
6/15/2017,1CW,June,,2017,1,Ambient,Unclipped,Hymenoptera,Tetramorium,,3
9/15/2017,1CW,September,monsoon,2017,1,Ambient,Unclipped,Hymenoptera,Tetramorium,,1
11/15/2017,1CW,November,,2017,1,Ambient,Unclipped,Hymenoptera,Tetramorium,,1
8/15/2017,1IRE,August,monsoon,2017,1,Wet,Unclipped,Hymenoptera,Tetramorium,,1
6/15/2017,1IRW,June,,2017,1,Wet,Clipped,Hymenoptera,Tetramorium,,1
4/15/2017,1ROE,April,,2017,1,Drought,Unclipped,Hymenoptera,Tetramorium,,1
8/15/2017,1ROE,August,monsoon,2017,1,Drought,Unclipped,Hymenoptera,Tetramorium,,2
9/15/2017,1ROE,September,monsoon,2017,1,Drought,Unclipped,Hymenoptera,Tetramorium,,1
10/15/2017,1ROE,October,monsoon,2017,1,Drought,Unclipped,Hymenoptera,Tetramorium,,1
4/15/2017,1ROW,April,,2017,1,Drought,Clipped,Hymenoptera,Tetramorium,,1
8/15/2017,1ROW,August,monsoon,2017,1,Drought,Clipped,Hymenoptera,Tetramorium,,2
11/15/2017,1ROW,November,,2017,1,Drought,Clipped,Hymenoptera,Tetramorium,,1
3/18/2017,2CE,March,,2017,2,Ambient,Clipped,Hymenoptera,Tetramorium,,1
4/15/2017,2CE,April,,2017,2,Ambient,Clipped,Hymenoptera,Tetramorium,,1
9/15/2017,2CE,September,monsoon,2017,2,Ambient,Clipped,Hymenoptera,Tetramorium,,1
11/15/2017,2CE,November,,2017,2,Ambient,Clipped,Hymenoptera,Tetramorium,,1
11/15/2017,2CW,November,,2017,2,Ambient,Unclipped,Hymenoptera,Tetramorium,,1
1/15/2017,2IRE,January,,2017,2,Wet,Clipped,Hymenoptera,Tetramorium,spinosum,1
4/15/2017,2IRE,April,,2017,2,Wet,Clipped,Hymenoptera,Tetramorium,,1
5/15/2017,2IRE,May,,2017,2,Wet,Clipped,Hymenoptera,Tetramorium,,3
6/15/2017,2IRE,June,,2017,2,Wet,Clipped,Hymenoptera,Tetramorium,,1
5/15/2017,2IRW,May,,2017,2,Wet,Unclipped,Hymenoptera,Tetramorium,,2
7/15/2017,2IRW,July,,2017,2,Wet,Unclipped,Hymenoptera,Tetramorium,,1
7/15/2017,2ROE,July,,2017,2,Drought,Unclipped,Hymenoptera,Tetramorium,,1
9/15/2017,2ROE,September,monsoon,2017,2,Drought,Unclipped,Hymenoptera,Tetramorium,,1
6/15/2017,2ROW,June,,2017,2,Drought,Clipped,Hymenoptera,Tetramorium,,3
9/15/2017,2ROW,September,monsoon,2017,2,Drought,Clipped,Hymenoptera,Tetramorium,,1
10/15/2017,2ROW,October,monsoon,2017,2,Drought,Clipped,Hymenoptera,Tetramorium,,4
11/15/2017,2ROW,November,,2017,2,Drought,Clipped,Hymenoptera,Tetramorium,,4
4/15/2017,3CE,April,,2017,3,Ambient,Clipped,Hymenoptera,Tetramorium,,2
5/15/2017,3CE,May,,2017,3,Ambient,Clipped,Hymenoptera,Tetramorium,,1
7/15/2017,3CE,July,,2017,3,Ambient,Clipped,Hymenoptera,Tetramorium,,1
4/15/2017,3IRE,April,,2017,3,Wet,Clipped,Hymenoptera,Tetramorium,,1
10/15/2017,3IRE,October,monsoon,2017,3,Wet,Clipped,Hymenoptera,Tetramorium,,1
6/15/2017,3IRW,June,,2017,3,Wet,Unclipped,Hymenoptera,Tetramorium,,1
8/15/2017,3IRW,August,monsoon,2017,3,Wet,Unclipped,Hymenoptera,Tetramorium,,1
10/15/2017,3IRW,October,monsoon,2017,3,Wet,Unclipped,Hymenoptera,Tetramorium,,1
11/15/2017,3IRW,November,,2017,3,Wet,Unclipped,Hymenoptera,Tetramorium,,1
12/15/2017,3IRW,December,,2017,3,Wet,Unclipped,Hymenoptera,Tetramorium,,1
4/15/2017,3ROE,April,,2017,3,Drought,Clipped,Hymenoptera,Tetramorium,,1
5/15/2017,3ROE,May,,2017,3,Drought,Clipped,Hymenoptera,Tetramorium,,1
6/15/2017,3ROE,June,,2017,3,Drought,Clipped,Hymenoptera,Tetramorium,,1
8/15/2017,3ROE,August,monsoon,2017,3,Drought,Clipped,Hymenoptera,Tetramorium,,2
9/15/2017,3ROE,September,monsoon,2017,3,Drought,Clipped,Hymenoptera,Tetramorium,,3
9/15/2017,3ROE,September,monsoon,2017,3,Drought,Clipped,Hymenoptera,Tetramorium,,1
4/15/2017,3ROW,April,,2017,3,Drought,Unclipped,Hymenoptera,Tetramorium,,1
7/15/2017,3ROW,July,,2017,3,Drought,Unclipped,Hymenoptera,Tetramorium,,1
8/15/2017,3ROW,August,monsoon,2017,3,Drought,Unclipped,Hymenoptera,Tetramorium,,2
11/15/2017,3ROW,November,,2017,3,Drought,Unclipped,Hymenoptera,Tetramorium,,1
1/15/2017,4CE,January,,2017,4,Ambient,Unclipped,Hymenoptera,Tetramorium,spinosum,1
9/15/2017,4CE,September,monsoon,2017,4,Ambient,Unclipped,Hymenoptera,Tetramorium,,1
6/15/2017,4CW,June,,2017,4,Ambient,Clipped,Hymenoptera,Tetramorium,,2
7/15/2017,4CW,July,,2017,4,Ambient,Clipped,Hymenoptera,Tetramorium,,1
9/15/2017,4IRE,September,monsoon,2017,4,Wet,Clipped,Hymenoptera,Tetramorium,,1
6/15/2017,4IRW,June,,2017,4,Wet,Unclipped,Hymenoptera,Tetramorium,,1
8/15/2017,4ROE,August,monsoon,2017,4,Drought,Clipped,Hymenoptera,Tetramorium,,1
4/15/2017,4ROW,April,,2017,4,Drought,Unclipped,Hymenoptera,Tetramorium,,1
9/15/2017,4ROW,September,monsoon,2017,4,Drought,Unclipped,Hymenoptera,Tetramorium,,1
6/15/2017,5CE,June,,2017,5,Ambient,Clipped,Hymenoptera,Tetramorium,,1
5/15/2017,5CW,May,,2017,5,Ambient,Unclipped,Hymenoptera,Tetramorium,,2
5/15/2017,5CW,May,,2017,5,Ambient,Unclipped,Hymenoptera,Tetramorium,,2
6/15/2017,5CW,June,,2017,5,Ambient,Unclipped,Hymenoptera,Tetramorium,,1
1/15/2017,5IRE,January,,2017,5,Wet,Unclipped,Hymenoptera,Tetramorium,spinosum,2
9/15/2017,5IRE,September,monsoon,2017,5,Wet,Unclipped,Hymenoptera,Tetramorium,,2
10/15/2017,5IRE,October,monsoon,2017,5,Wet,Unclipped,Hymenoptera,Tetramorium,,1
11/15/2017,5IRE,November,,2017,5,Wet,Unclipped,Hymenoptera,Tetramorium,,1
4/15/2017,5IRW,April,,2017,5,Wet,Clipped,Hymenoptera,Tetramorium,,1
6/15/2017,5IRW,June,,2017,5,Wet,Clipped,Hymenoptera,Tetramorium,,6
7/15/2017,5IRW,July,,2017,5,Wet,Clipped,Hymenoptera,Tetramorium,,3
9/15/2017,5IRW,September,monsoon,2017,5,Wet,Clipped,Hymenoptera,Tetramorium,,1
1/15/2017,5ROE,January,,2017,5,Drought,Unclipped,Hymenoptera,Tetramorium,spinosum,1
7/15/2017,5ROE,July,,2017,5,Drought,Unclipped,Hymenoptera,Tetramorium,,2
9/15/2017,5ROE,September,monsoon,2017,5,Drought,Unclipped,Hymenoptera,Tetramorium,,1
6/15/2017,5ROW,June,,2017,5,Drought,Clipped,Hymenoptera,Tetramorium,,1
7/15/2017,5ROW,July,,2017,5,Drought,Clipped,Hymenoptera,Tetramorium,,1
4/15/2017,6CW,April,,2017,6,Ambient,Unclipped,Hymenoptera,Tetramorium,,10
6/15/2017,6CW,June,,2017,6,Ambient,Unclipped,Hymenoptera,Tetramorium,,4
7/15/2017,6CW,July,,2017,6,Ambient,Unclipped,Hymenoptera,Tetramorium,,1
9/15/2017,6CW,September,monsoon,2017,6,Ambient,Unclipped,Hymenoptera,Tetramorium,,1
10/15/2017,6CW,October,monsoon,2017,6,Ambient,Unclipped,Hymenoptera,Tetramorium,,1
5/15/2017,6IRE,May,,2017,6,Wet,Clipped,Hymenoptera,Tetramorium,,1
6/15/2017,6IRE,June,,2017,6,Wet,Clipped,Hymenoptera,Tetramorium,,
1/15/2017,6IRW,January,,2017,6,Wet,Unclipped,Hymenoptera,Tetramorium,spinosum,1
4/15/2017,6IRW,April,,2017,6,Wet,Unclipped,Hymenoptera,Tetramorium,,3
6/15/2017,6IRW,June,,2017,6,Wet,Unclipped,Hymenoptera,Tetramorium,,10
7/15/2017,6IRW,July,,2017,6,Wet,Unclipped,Hymenoptera,Tetramorium,,1
10/15/2017,6IRW,October,monsoon,2017,6,Wet,Unclipped,Hymenoptera,Tetramorium,,5
11/15/2017,6IRW,November,,2017,6,Wet,Unclipped,Hymenoptera,Tetramorium,,1
4/15/2017,6ROE,April,,2017,6,Drought,Clipped,Hymenoptera,Tetramorium,,1
5/15/2017,6ROE,May,,2017,6,Drought,Clipped,Hymenoptera,Tetramorium,,5
11/15/2017,6ROE,November,,2017,6,Drought,Clipped,Hymenoptera,Tetramorium,,2
2/15/2017,6ROW,February,,2017,6,Drought,Unclipped,Hymenoptera,Tetramorium,spinosum,1
4/15/2017,6ROW,April,,2017,6,Drought,Unclipped,Hymenoptera,Tetramorium,,2
6/15/2017,6ROW,June,,2017,6,Drought,Unclipped,Hymenoptera,Tetramorium,,7
7/15/2017,6ROW,July,,2017,6,Drought,Unclipped,Hymenoptera,Tetramorium,,1
10/15/2017,6ROW,October,monsoon,2017,6,Drought,Unclipped,Hymenoptera,Tetramorium,,8
11/15/2017,6ROW,November,,2017,6,Drought,Unclipped,Hymenoptera,Tetramorium,,2
6/15/2017,7CE,June,,2017,7,Ambient,Clipped,Hymenoptera,Tetramorium,,2
6/15/2017,7CW,June,,2017,7,Ambient,Unclipped,Hymenoptera,Tetramorium,,4
6/15/2017,7IRE,June,,2017,7,Wet,Unclipped,Hymenoptera,Tetramorium,,1
8/15/2017,7IRE,August,monsoon,2017,7,Wet,Unclipped,Hymenoptera,Tetramorium,,1
9/15/2017,7IRE,September,monsoon,2017,7,Wet,Unclipped,Hymenoptera,Tetramorium,,2
9/15/2017,7IRE,September,monsoon,2017,7,Wet,Unclipped,Hymenoptera,Tetramorium,,1
1/15/2017,7IRW,January,,2017,7,Wet,Clipped,Hymenoptera,Tetramorium,spinosum,2
5/15/2017,7IRW,May,,2017,7,Wet,Clipped,Hymenoptera,Tetramorium,,3
6/15/2017,7IRW,June,,2017,7,Wet,Clipped,Hymenoptera,Tetramorium,,2
6/15/2017,7ROE,June,,2017,7,Drought,Unclipped,Hymenoptera,Tetramorium,,4
9/15/2017,7ROE,September,monsoon,2017,7,Drought,Unclipped,Hymenoptera,Tetramorium,,1
5/15/2017,7ROW,May,,2017,7,Drought,Clipped,Hymenoptera,Tetramorium,,1
6/15/2017,7ROW,June,,2017,7,Drought,Clipped,Hymenoptera,Tetramorium,,6
7/15/2017,7ROW,July,,2017,7,Drought,Clipped,Hymenoptera,Tetramorium,,1
9/15/2017,7ROW,September,monsoon,2017,7,Drought,Clipped,Hymenoptera,Tetramorium,,1
6/15/2017,8CE,June,,2017,8,Ambient,Clipped,Hymenoptera,Tetramorium,,2
9/15/2017,8CE,September,monsoon,2017,8,Ambient,Clipped,Hymenoptera,Tetramorium,,1
10/15/2017,8CE,October,monsoon,2017,8,Ambient,Clipped,Hymenoptera,Tetramorium,,1
4/15/2017,8CW,April,,2017,8,Ambient,Unclipped,Hymenoptera,Tetramorium,,1
5/15/2017,8CW,May,,2017,8,Ambient,Unclipped,Hymenoptera,Tetramorium,,1
6/15/2017,8CW,June,,2017,8,Ambient,Unclipped,Hymenoptera,Tetramorium,,2
1/15/2017,8IRE,January,,2017,8,Wet,Clipped,Hymenoptera,Tetramorium,spinosum,2
11/15/2017,8IRE,November,,2017,8,Wet,Clipped,Hymenoptera,Tetramorium,,1
7/15/2017,8IRW,July,,2017,8,Wet,Unclipped,Hymenoptera,Tetramorium,,1
4/15/2017,8ROE,April,,2017,8,Drought,Unclipped,Hymenoptera,Tetramorium,,1
6/15/2017,8ROE,June,,2017,8,Drought,Unclipped,Hymenoptera,Tetramorium,,3
7/15/2017,8ROE,July,,2017,8,Drought,Unclipped,Hymenoptera,Tetramorium,,1
6/15/2017,8ROW,June,,2017,8,Drought,Clipped,Hymenoptera,Tetramorium,,2
4/15/2017,9CE,April,,2017,9,Ambient,Clipped,Hymenoptera,Tetramorium,,1
5/15/2017,9CE,May,,2017,9,Ambient,Clipped,Hymenoptera,Tetramorium,,1
6/15/2017,9CE,June,,2017,9,Ambient,Clipped,Hymenoptera,Tetramorium,,5
2/15/2017,9CW,February,,2017,9,Ambient,Unclipped,Hymenoptera,Tetramorium,spinosum,1
4/15/2017,9CW,April,,2017,9,Ambient,Unclipped,Hymenoptera,Tetramorium,,1
5/15/2017,9CW,May,,2017,9,Ambient,Unclipped,Hymenoptera,Tetramorium,,3
6/15/2017,9CW,June,,2017,9,Ambient,Unclipped,Hymenoptera,Tetramorium,,7
7/15/2017,9CW,July,,2017,9,Ambient,Unclipped,Hymenoptera,Tetramorium,,1
1/15/2017,9IRE,January,,2017,9,Wet,Unclipped,Hymenoptera,Tetramorium,spinosum,1
2/15/2017,9IRE,February,,2017,9,Wet,Unclipped,Hymenoptera,Tetramorium,spinosum,1
9/15/2017,9IRE,September,monsoon,2017,9,Wet,Unclipped,Hymenoptera,Tetramorium,,1
9/15/2017,9IRW,September,monsoon,2017,9,Wet,Clipped,Hymenoptera,Tetramorium,,1
2/15/2017,9ROE,February,,2017,9,Drought,Clipped,Hymenoptera,Tetramorium,spinosum,1
5/15/2017,9ROE,May,,2017,9,Drought,Clipped,Hymenoptera,Tetramorium,,2
6/15/2017,9ROE,June,,2017,9,Drought,Clipped,Hymenoptera,Tetramorium,,5
2/15/2017,9ROW,February,,2017,9,Drought,Unclipped,Hymenoptera,Tetramorium,spinosum,2
4/15/2017,9ROW,April,,2017,9,Drought,Unclipped,Hymenoptera,Tetramorium,,2
7/15/2017,9ROW,July,,2017,9,Drought,Unclipped,Hymenoptera,Tetramorium,,2
9/15/2017,9ROW,September,monsoon,2017,9,Drought,Unclipped,Hymenoptera,Tetramorium,,1
10/15/2017,9ROW,October,monsoon,2017,9,Drought,Unclipped,Hymenoptera,Tetramorium,,2
11/15/2017,9ROW,November,,2017,9,Drought,Unclipped,Hymenoptera,Tetramorium,,3
8/20/2018,10CW,August,monsoon,2018,10,Ambient,Clipped,Hymenoptera,Tetramorium,,1
8/20/2018,10IRW,August,monsoon,2018,10,Wet,Clipped,Hymenoptera,Tetramorium,,1
8/20/2018,10ROE,August,monsoon,2018,10,Drought,Unclipped,Hymenoptera,Tetramorium,,3
9/15/2018,10ROE,September,monsoon,2018,10,Drought,Unclipped,Hymenoptera,Tetramorium,,2
9/15/2018,10ROE,September,monsoon,2018,10,Drought,Unclipped,Hymenoptera,Tetramorium,,2
10/27/2018,10ROE,October,monsoon,2018,10,Drought,Unclipped,Hymenoptera,Tetramorium,,1
8/20/2018,10ROW,August,monsoon,2018,10,Drought,Clipped,Hymenoptera,Tetramorium,,5
8/20/2018,1CE,August,monsoon,2018,1,Ambient,Clipped,Hymenoptera,Tetramorium,,1
8/20/2018,1IRE,August,monsoon,2018,1,Wet,Unclipped,Hymenoptera,Tetramorium,,1
8/20/2018,1IRW,August,monsoon,2018,1,Wet,Clipped,Hymenoptera,Tetramorium,,1
9/15/2018,1IRW,September,monsoon,2018,1,Wet,Clipped,Hymenoptera,Tetramorium,,1
8/20/2018,1ROE,August,monsoon,2018,1,Drought,Unclipped,Hymenoptera,Tetramorium,,2
10/27/2018,1ROW,October,monsoon,2018,1,Drought,Clipped,Hymenoptera,Tetramorium,,1
8/20/2018,2CW,August,monsoon,2018,2,Ambient,Unclipped,Hymenoptera,Tetramorium,,2
8/20/2018,2IRE,August,monsoon,2018,2,Wet,Clipped,Hymenoptera,Tetramorium,,1
8/20/2018,2ROE,August,monsoon,2018,2,Drought,Unclipped,Hymenoptera,Tetramorium,,3
9/15/2018,2ROE,September,monsoon,2018,2,Drought,Unclipped,Hymenoptera,Tetramorium,,2
8/20/2018,2ROW,August,monsoon,2018,2,Drought,Clipped,Hymenoptera,Tetramorium,,10
9/15/2018,2ROW,September,monsoon,2018,2,Drought,Clipped,Hymenoptera,Tetramorium,,6
10/27/2018,2ROW,October,monsoon,2018,2,Drought,Clipped,Hymenoptera,Tetramorium,,2
8/20/2018,3ROE,August,monsoon,2018,3,Drought,Clipped,Hymenoptera,Tetramorium,,1
9/15/2018,3ROE,September,monsoon,2018,3,Drought,Clipped,Hymenoptera,Tetramorium,,1
8/20/2018,3ROW,August,monsoon,2018,3,Drought,Unclipped,Hymenoptera,Tetramorium,,6
9/15/2018,3ROW,September,monsoon,2018,3,Drought,Unclipped,Hymenoptera,Tetramorium,,2
8/20/2018,4CE,August,monsoon,2018,4,Ambient,Unclipped,Hymenoptera,Tetramorium,,1
8/20/2018,4ROE,August,monsoon,2018,4,Drought,Clipped,Hymenoptera,Tetramorium,,1
9/15/2018,4ROW,September,monsoon,2018,4,Drought,Unclipped,Hymenoptera,Tetramorium,,1
10/27/2018,4ROW,October,monsoon,2018,4,Drought,Unclipped,Hymenoptera,Tetramorium,,1
10/27/2018,5CE,October,monsoon,2018,5,Ambient,Clipped,Hymenoptera,Tetramorium,,1
8/20/2018,5CW,August,monsoon,2018,5,Ambient,Unclipped,Hymenoptera,Tetramorium,,1
9/15/2018,5IRE,September,monsoon,2018,5,Wet,Unclipped,Hymenoptera,Tetramorium,,2
9/15/2018,5IRE,September,monsoon,2018,5,Wet,Unclipped,Hymenoptera,Tetramorium,,2
8/20/2018,5IRW,August,monsoon,2018,5,Wet,Clipped,Hymenoptera,Tetramorium,,1
9/15/2018,5ROE,September,monsoon,2018,5,Drought,Unclipped,Hymenoptera,Tetramorium,,1
8/20/2018,6CE,August,monsoon,2018,6,Ambient,Clipped,Hymenoptera,Tetramorium,,1
9/15/2018,6CE,September,monsoon,2018,6,Ambient,Clipped,Hymenoptera,Tetramorium,,1
8/20/2018,6IRE,August,monsoon,2018,6,Wet,Clipped,Hymenoptera,Tetramorium,,1
8/20/2018,6IRW,August,monsoon,2018,6,Wet,Unclipped,Hymenoptera,Tetramorium,,2
9/15/2018,6IRW,September,monsoon,2018,6,Wet,Unclipped,Hymenoptera,Tetramorium,,1
8/20/2018,6ROW,August,monsoon,2018,6,Drought,Unclipped,Hymenoptera,Tetramorium,,3
9/15/2018,6ROW,September,monsoon,2018,6,Drought,Unclipped,Hymenoptera,Tetramorium,,1
9/15/2018,7IRE,September,monsoon,2018,7,Wet,Unclipped,Hymenoptera,Tetramorium,,2
10/27/2018,7IRE,October,monsoon,2018,7,Wet,Unclipped,Hymenoptera,Tetramorium,,1
8/20/2018,7IRW,August,monsoon,2018,7,Wet,Clipped,Hymenoptera,Tetramorium,,1
9/15/2018,7ROE,September,monsoon,2018,7,Drought,Unclipped,Hymenoptera,Tetramorium,,1
8/20/2018,7ROW,August,monsoon,2018,7,Drought,Clipped,Hymenoptera,Tetramorium,,2
8/20/2018,8CE,August,monsoon,2018,8,Ambient,Clipped,Hymenoptera,Tetramorium,,3
9/15/2018,8CE,September,monsoon,2018,8,Ambient,Clipped,Hymenoptera,Tetramorium,,1
8/20/2018,8CW,August,monsoon,2018,8,Ambient,Unclipped,Hymenoptera,Tetramorium,,1
9/15/2018,8CW,September,monsoon,2018,8,Ambient,Unclipped,Hymenoptera,Tetramorium,,1
9/15/2018,8IRW,September,monsoon,2018,8,Wet,Unclipped,Hymenoptera,Tetramorium,,1
9/15/2018,8IRW,September,monsoon,2018,8,Wet,Unclipped,Hymenoptera,Tetramorium,,1
10/27/2018,8IRW,October,monsoon,2018,8,Wet,Unclipped,Hymenoptera,Tetramorium,,1
9/15/2018,8ROE,September,monsoon,2018,8,Drought,Unclipped,Hymenoptera,Tetramorium,,2
9/15/2018,8ROE,September,monsoon,2018,8,Drought,Unclipped,Hymenoptera,Tetramorium,,2
8/20/2018,9CE,August,monsoon,2018,9,Ambient,Clipped,Hymenoptera,Tetramorium,,2
9/15/2018,9CE,September,monsoon,2018,9,Ambient,Clipped,Hymenoptera,Tetramorium,,1
9/15/2018,9CE,September,monsoon,2018,9,Ambient,Clipped,Hymenoptera,Tetramorium,,1
