"","ObsID","plotID","sampID","block","precip","clip","excl","date","cohort","no_germ","survival","died","tot_germination","surv_perc","year"
"11377","11377","7_IR","7_IR_Unclipped_Ants","7","IR","Unclipped","Ants","2018-09-24","2",3,2,5,7,0.285714285714286,"1"
"11378","11378","7_IR","7_IR_Unclipped_Ants","7","IR","Unclipped","Ants","2018-10-01","2",3,2,5,7,0.285714285714286,"1"
"11379","11379","7_IR","7_IR_Unclipped_Ants","7","IR","Unclipped","Ants","2018-10-13","2",3,2,5,7,0.285714285714286,"1"
"11380","11380","7_IR","7_IR_Unclipped_Ants","7","IR","Unclipped","Ants","2018-11-17","2",3,2,5,7,0.285714285714286,"1"
"11381","11381","7_IR","7_IR_Unclipped_Ants","7","IR","Unclipped","Ants","2018-12-15","2",3,2,5,7,0.285714285714286,"1"
"11382","11382","7_IR","7_IR_Unclipped_Ants","7","IR","Unclipped","Ants","2019-01-19","2",3,2,5,7,0.285714285714286,"1"
"11383","11383","7_IR","7_IR_Unclipped_Ants","7","IR","Unclipped","Ants","2019-02-16","2",3,2,5,7,0.285714285714286,"1"
"11384","11384","7_IR","7_IR_Unclipped_Ants","7","IR","Unclipped","Ants","2019-03-16","2",3,2,5,7,0.285714285714286,"1"
"11385","11385","7_IR","7_IR_Unclipped_Ants","7","IR","Unclipped","Ants","2019-04-20","2",3,2,5,7,0.285714285714286,"1"
"11386","11386","7_IR","7_IR_Unclipped_Ants","7","IR","Unclipped","Ants","2019-05-18","2",3,2,5,7,0.285714285714286,"1"
"11387","11387","7_IR","7_IR_Unclipped_Ants","7","IR","Unclipped","Ants","2019-06-15","2",3,2,5,7,0.285714285714286,"1"
"11388","11388","7_IR","7_IR_Unclipped_Ants","7","IR","Unclipped","Ants","2019-07-20","2",3,2,5,7,0.285714285714286,"1"
"11389","11389","7_IR","7_IR_Unclipped_Rodents","7","IR","Unclipped","Rodents","2018-07-30","2",2,8,0,8,1,"1"
"11390","11390","7_IR","7_IR_Unclipped_Rodents","7","IR","Unclipped","Rodents","2018-08-13","2",2,5,3,8,0.625,"1"
"11391","11391","7_IR","7_IR_Unclipped_Rodents","7","IR","Unclipped","Rodents","2018-08-20","2",2,5,3,8,0.625,"1"
"11392","11392","7_IR","7_IR_Unclipped_Rodents","7","IR","Unclipped","Rodents","2018-08-27","2",2,5,3,8,0.625,"1"
"11393","11393","7_IR","7_IR_Unclipped_Rodents","7","IR","Unclipped","Rodents","2018-09-03","2",2,5,3,8,0.625,"1"
"11394","11394","7_IR","7_IR_Unclipped_Rodents","7","IR","Unclipped","Rodents","2018-09-17","2",2,5,3,8,0.625,"1"
"11395","11395","7_IR","7_IR_Unclipped_Rodents","7","IR","Unclipped","Rodents","2018-09-24","2",2,5,3,8,0.625,"1"
"11396","11396","7_IR","7_IR_Unclipped_Rodents","7","IR","Unclipped","Rodents","2018-10-01","2",2,5,3,8,0.625,"1"
"11397","11397","7_IR","7_IR_Unclipped_Rodents","7","IR","Unclipped","Rodents","2018-10-13","2",2,5,3,8,0.625,"1"
"11398","11398","7_IR","7_IR_Unclipped_Rodents","7","IR","Unclipped","Rodents","2018-11-17","2",2,5,3,8,0.625,"1"
"11399","11399","7_IR","7_IR_Unclipped_Rodents","7","IR","Unclipped","Rodents","2018-12-15","2",2,5,3,8,0.625,"1"
"11400","11400","7_IR","7_IR_Unclipped_Rodents","7","IR","Unclipped","Rodents","2019-01-19","2",2,3,5,8,0.375,"1"
"11401","11401","7_IR","7_IR_Unclipped_Rodents","7","IR","Unclipped","Rodents","2019-02-16","2",2,3,5,8,0.375,"1"
"11402","11402","7_IR","7_IR_Unclipped_Rodents","7","IR","Unclipped","Rodents","2019-03-16","2",2,3,5,8,0.375,"1"
"11403","11403","7_IR","7_IR_Unclipped_Rodents","7","IR","Unclipped","Rodents","2019-04-20","2",2,3,5,8,0.375,"1"
"11404","11404","7_IR","7_IR_Unclipped_Rodents","7","IR","Unclipped","Rodents","2019-05-18","2",2,3,5,8,0.375,"1"
"11405","11405","7_IR","7_IR_Unclipped_Rodents","7","IR","Unclipped","Rodents","2019-06-15","2",2,3,5,8,0.375,"1"
"11406","11406","7_IR","7_IR_Unclipped_Rodents","7","IR","Unclipped","Rodents","2019-07-20","2",2,3,5,8,0.375,"1"
"11407","11407","7_IR","7_IR_Unclipped_Total","7","IR","Unclipped","Total","2018-07-30","2",0,5,5,10,0.5,"1"
"11408","11408","7_IR","7_IR_Unclipped_Total","7","IR","Unclipped","Total","2018-08-13","2",0,4,6,10,0.4,"1"
"11409","11409","7_IR","7_IR_Unclipped_Total","7","IR","Unclipped","Total","2018-08-20","2",0,4,6,10,0.4,"1"
"11410","11410","7_IR","7_IR_Unclipped_Total","7","IR","Unclipped","Total","2018-08-27","2",0,4,6,10,0.4,"1"
"11411","11411","7_IR","7_IR_Unclipped_Total","7","IR","Unclipped","Total","2018-09-03","2",0,4,6,10,0.4,"1"
"11412","11412","7_IR","7_IR_Unclipped_Total","7","IR","Unclipped","Total","2018-09-17","2",0,4,6,10,0.4,"1"
"11413","11413","7_IR","7_IR_Unclipped_Total","7","IR","Unclipped","Total","2018-09-24","2",0,4,6,10,0.4,"1"
"11414","11414","7_IR","7_IR_Unclipped_Total","7","IR","Unclipped","Total","2018-10-01","2",0,4,6,10,0.4,"1"
"11415","11415","7_IR","7_IR_Unclipped_Total","7","IR","Unclipped","Total","2018-10-13","2",0,4,6,10,0.4,"1"
"11416","11416","7_IR","7_IR_Unclipped_Total","7","IR","Unclipped","Total","2018-11-17","2",0,4,6,10,0.4,"1"
"11417","11417","7_IR","7_IR_Unclipped_Total","7","IR","Unclipped","Total","2018-12-15","2",0,4,6,10,0.4,"1"
"11418","11418","7_IR","7_IR_Unclipped_Total","7","IR","Unclipped","Total","2019-01-19","2",0,0,10,10,0,"1"
"11419","11419","7_IR","7_IR_Unclipped_Total","7","IR","Unclipped","Total","2019-02-16","2",0,0,10,10,0,"1"
"11420","11420","7_IR","7_IR_Unclipped_Total","7","IR","Unclipped","Total","2019-03-16","2",0,0,10,10,0,"1"
"11421","11421","7_IR","7_IR_Unclipped_Total","7","IR","Unclipped","Total","2019-04-20","2",0,0,10,10,0,"1"
"11422","11422","7_IR","7_IR_Unclipped_Total","7","IR","Unclipped","Total","2019-05-18","2",0,0,10,10,0,"1"
"11423","11423","7_IR","7_IR_Unclipped_Total","7","IR","Unclipped","Total","2019-06-15","2",0,0,10,10,0,"1"
"11424","11424","7_IR","7_IR_Unclipped_Total","7","IR","Unclipped","Total","2019-07-20","2",0,0,10,10,0,"1"
"11425","11425","8_Control","8_Control_Clipped_Control","8","Control","Clipped","Control","2018-07-30","2",4,2,4,6,0.333333333333333,"1"
"11426","11426","8_Control","8_Control_Clipped_Control","8","Control","Clipped","Control","2018-08-13","2",4,2,4,6,0.333333333333333,"1"
"11427","11427","8_Control","8_Control_Clipped_Control","8","Control","Clipped","Control","2018-08-20","2",4,2,4,6,0.333333333333333,"1"
"11428","11428","8_Control","8_Control_Clipped_Control","8","Control","Clipped","Control","2018-08-27","2",4,2,4,6,0.333333333333333,"1"
"11429","11429","8_Control","8_Control_Clipped_Control","8","Control","Clipped","Control","2018-09-03","2",4,2,4,6,0.333333333333333,"1"
"11430","11430","8_Control","8_Control_Clipped_Control","8","Control","Clipped","Control","2018-09-17","2",4,2,4,6,0.333333333333333,"1"
"11431","11431","8_Control","8_Control_Clipped_Control","8","Control","Clipped","Control","2018-09-24","2",4,2,4,6,0.333333333333333,"1"
"11432","11432","8_Control","8_Control_Clipped_Control","8","Control","Clipped","Control","2018-10-01","2",4,2,4,6,0.333333333333333,"1"
"11433","11433","8_Control","8_Control_Clipped_Control","8","Control","Clipped","Control","2018-10-13","2",4,2,4,6,0.333333333333333,"1"
"11434","11434","8_Control","8_Control_Clipped_Control","8","Control","Clipped","Control","2018-11-17","2",4,2,4,6,0.333333333333333,"1"
"11435","11435","8_Control","8_Control_Clipped_Control","8","Control","Clipped","Control","2018-12-15","2",4,2,4,6,0.333333333333333,"1"
"11436","11436","8_Control","8_Control_Clipped_Control","8","Control","Clipped","Control","2019-01-19","2",4,2,4,6,0.333333333333333,"1"
"11437","11437","8_Control","8_Control_Clipped_Control","8","Control","Clipped","Control","2019-02-16","2",4,2,4,6,0.333333333333333,"1"
"11438","11438","8_Control","8_Control_Clipped_Control","8","Control","Clipped","Control","2019-03-16","2",4,2,4,6,0.333333333333333,"1"
"11439","11439","8_Control","8_Control_Clipped_Control","8","Control","Clipped","Control","2019-04-20","2",4,2,4,6,0.333333333333333,"1"
"11440","11440","8_Control","8_Control_Clipped_Control","8","Control","Clipped","Control","2019-05-18","2",4,2,4,6,0.333333333333333,"1"
"11441","11441","8_Control","8_Control_Clipped_Control","8","Control","Clipped","Control","2019-06-15","2",4,2,4,6,0.333333333333333,"1"
"11442","11442","8_Control","8_Control_Clipped_Control","8","Control","Clipped","Control","2019-07-20","2",4,2,4,6,0.333333333333333,"1"
"11443","11443","8_Control","8_Control_Clipped_Ants","8","Control","Clipped","Ants","2018-07-30","2",5,0,5,5,0,"1"
"11444","11444","8_Control","8_Control_Clipped_Ants","8","Control","Clipped","Ants","2018-08-13","2",5,0,5,5,0,"1"
"11445","11445","8_Control","8_Control_Clipped_Ants","8","Control","Clipped","Ants","2018-08-20","2",5,0,5,5,0,"1"
"11446","11446","8_Control","8_Control_Clipped_Ants","8","Control","Clipped","Ants","2018-08-27","2",5,0,5,5,0,"1"
"11447","11447","8_Control","8_Control_Clipped_Ants","8","Control","Clipped","Ants","2018-09-03","2",5,0,5,5,0,"1"
"11448","11448","8_Control","8_Control_Clipped_Ants","8","Control","Clipped","Ants","2018-09-17","2",5,0,5,5,0,"1"
"11449","11449","8_Control","8_Control_Clipped_Ants","8","Control","Clipped","Ants","2018-09-24","2",5,0,5,5,0,"1"
"11450","11450","8_Control","8_Control_Clipped_Ants","8","Control","Clipped","Ants","2018-10-01","2",5,0,5,5,0,"1"
"11451","11451","8_Control","8_Control_Clipped_Ants","8","Control","Clipped","Ants","2018-10-13","2",5,0,5,5,0,"1"
"11452","11452","8_Control","8_Control_Clipped_Ants","8","Control","Clipped","Ants","2018-11-17","2",5,0,5,5,0,"1"
"11453","11453","8_Control","8_Control_Clipped_Ants","8","Control","Clipped","Ants","2018-12-15","2",5,0,5,5,0,"1"
"11454","11454","8_Control","8_Control_Clipped_Ants","8","Control","Clipped","Ants","2019-01-19","2",5,0,5,5,0,"1"
"11455","11455","8_Control","8_Control_Clipped_Ants","8","Control","Clipped","Ants","2019-02-16","2",5,0,5,5,0,"1"
"11456","11456","8_Control","8_Control_Clipped_Ants","8","Control","Clipped","Ants","2019-03-16","2",5,0,5,5,0,"1"
"11457","11457","8_Control","8_Control_Clipped_Ants","8","Control","Clipped","Ants","2019-04-20","2",5,0,5,5,0,"1"
"11458","11458","8_Control","8_Control_Clipped_Ants","8","Control","Clipped","Ants","2019-05-18","2",5,0,5,5,0,"1"
"11459","11459","8_Control","8_Control_Clipped_Ants","8","Control","Clipped","Ants","2019-06-15","2",5,0,5,5,0,"1"
"11460","11460","8_Control","8_Control_Clipped_Ants","8","Control","Clipped","Ants","2019-07-20","2",5,0,5,5,0,"1"
"11461","11461","8_Control","8_Control_Clipped_Rodents","8","Control","Clipped","Rodents","2018-07-30","2",6,2,2,4,0.5,"1"
"11462","11462","8_Control","8_Control_Clipped_Rodents","8","Control","Clipped","Rodents","2018-08-13","2",6,2,2,4,0.5,"1"
"11463","11463","8_Control","8_Control_Clipped_Rodents","8","Control","Clipped","Rodents","2018-08-20","2",6,2,2,4,0.5,"1"
"11464","11464","8_Control","8_Control_Clipped_Rodents","8","Control","Clipped","Rodents","2018-08-27","2",6,2,2,4,0.5,"1"
"11465","11465","8_Control","8_Control_Clipped_Rodents","8","Control","Clipped","Rodents","2018-09-03","2",6,2,2,4,0.5,"1"
"11466","11466","8_Control","8_Control_Clipped_Rodents","8","Control","Clipped","Rodents","2018-09-17","2",6,2,2,4,0.5,"1"
"11467","11467","8_Control","8_Control_Clipped_Rodents","8","Control","Clipped","Rodents","2018-09-24","2",6,2,2,4,0.5,"1"
"11468","11468","8_Control","8_Control_Clipped_Rodents","8","Control","Clipped","Rodents","2018-10-01","2",6,2,2,4,0.5,"1"
"11469","11469","8_Control","8_Control_Clipped_Rodents","8","Control","Clipped","Rodents","2018-10-13","2",6,2,2,4,0.5,"1"
"11470","11470","8_Control","8_Control_Clipped_Rodents","8","Control","Clipped","Rodents","2018-11-17","2",6,2,2,4,0.5,"1"
"11471","11471","8_Control","8_Control_Clipped_Rodents","8","Control","Clipped","Rodents","2018-12-15","2",6,2,2,4,0.5,"1"
"11472","11472","8_Control","8_Control_Clipped_Rodents","8","Control","Clipped","Rodents","2019-01-19","2",6,2,2,4,0.5,"1"
"11473","11473","8_Control","8_Control_Clipped_Rodents","8","Control","Clipped","Rodents","2019-02-16","2",6,2,2,4,0.5,"1"
"11474","11474","8_Control","8_Control_Clipped_Rodents","8","Control","Clipped","Rodents","2019-03-16","2",6,2,2,4,0.5,"1"
"11475","11475","8_Control","8_Control_Clipped_Rodents","8","Control","Clipped","Rodents","2019-04-20","2",6,2,2,4,0.5,"1"
"11476","11476","8_Control","8_Control_Clipped_Rodents","8","Control","Clipped","Rodents","2019-05-18","2",6,2,2,4,0.5,"1"
"11477","11477","8_Control","8_Control_Clipped_Rodents","8","Control","Clipped","Rodents","2019-06-15","2",6,2,2,4,0.5,"1"
"11478","11478","8_Control","8_Control_Clipped_Rodents","8","Control","Clipped","Rodents","2019-07-20","2",6,2,2,4,0.5,"1"
"11479","11479","8_Control","8_Control_Clipped_Total","8","Control","Clipped","Total","2018-07-30","2",6,0,4,4,0,"1"
"11480","11480","8_Control","8_Control_Clipped_Total","8","Control","Clipped","Total","2018-08-13","2",6,0,4,4,0,"1"
"11481","11481","8_Control","8_Control_Clipped_Total","8","Control","Clipped","Total","2018-08-20","2",6,0,4,4,0,"1"
"11482","11482","8_Control","8_Control_Clipped_Total","8","Control","Clipped","Total","2018-08-27","2",6,0,4,4,0,"1"
"11483","11483","8_Control","8_Control_Clipped_Total","8","Control","Clipped","Total","2018-09-03","2",6,0,4,4,0,"1"
"11484","11484","8_Control","8_Control_Clipped_Total","8","Control","Clipped","Total","2018-09-17","2",6,0,4,4,0,"1"
"11485","11485","8_Control","8_Control_Clipped_Total","8","Control","Clipped","Total","2018-09-24","2",6,0,4,4,0,"1"
"11486","11486","8_Control","8_Control_Clipped_Total","8","Control","Clipped","Total","2018-10-01","2",6,0,4,4,0,"1"
"11487","11487","8_Control","8_Control_Clipped_Total","8","Control","Clipped","Total","2018-10-13","2",6,0,4,4,0,"1"
"11488","11488","8_Control","8_Control_Clipped_Total","8","Control","Clipped","Total","2018-11-17","2",6,0,4,4,0,"1"
"11489","11489","8_Control","8_Control_Clipped_Total","8","Control","Clipped","Total","2018-12-15","2",6,0,4,4,0,"1"
"11490","11490","8_Control","8_Control_Clipped_Total","8","Control","Clipped","Total","2019-01-19","2",6,0,4,4,0,"1"
"11491","11491","8_Control","8_Control_Clipped_Total","8","Control","Clipped","Total","2019-02-16","2",6,0,4,4,0,"1"
"11492","11492","8_Control","8_Control_Clipped_Total","8","Control","Clipped","Total","2019-03-16","2",6,0,4,4,0,"1"
"11493","11493","8_Control","8_Control_Clipped_Total","8","Control","Clipped","Total","2019-04-20","2",6,0,4,4,0,"1"
"11494","11494","8_Control","8_Control_Clipped_Total","8","Control","Clipped","Total","2019-05-18","2",6,0,4,4,0,"1"
"11495","11495","8_Control","8_Control_Clipped_Total","8","Control","Clipped","Total","2019-06-15","2",6,0,4,4,0,"1"
"11496","11496","8_Control","8_Control_Clipped_Total","8","Control","Clipped","Total","2019-07-20","2",6,0,4,4,0,"1"
"11497","11497","8_Control","8_Control_Unclipped_Control","8","Control","Unclipped","Control","2018-07-30","2",5,3,2,5,0.6,"1"
"11498","11498","8_Control","8_Control_Unclipped_Control","8","Control","Unclipped","Control","2018-08-13","2",5,3,2,5,0.6,"1"
"11499","11499","8_Control","8_Control_Unclipped_Control","8","Control","Unclipped","Control","2018-08-20","2",5,3,2,5,0.6,"1"
"11500","11500","8_Control","8_Control_Unclipped_Control","8","Control","Unclipped","Control","2018-08-27","2",5,3,2,5,0.6,"1"
"11501","11501","8_Control","8_Control_Unclipped_Control","8","Control","Unclipped","Control","2018-09-03","2",5,3,2,5,0.6,"1"
"11502","11502","8_Control","8_Control_Unclipped_Control","8","Control","Unclipped","Control","2018-09-17","2",5,3,2,5,0.6,"1"
"11503","11503","8_Control","8_Control_Unclipped_Control","8","Control","Unclipped","Control","2018-09-24","2",5,3,2,5,0.6,"1"
"11504","11504","8_Control","8_Control_Unclipped_Control","8","Control","Unclipped","Control","2018-10-01","2",5,3,2,5,0.6,"1"
"11505","11505","8_Control","8_Control_Unclipped_Control","8","Control","Unclipped","Control","2018-10-13","2",5,3,2,5,0.6,"1"
"11506","11506","8_Control","8_Control_Unclipped_Control","8","Control","Unclipped","Control","2018-11-17","2",5,3,2,5,0.6,"1"
"11507","11507","8_Control","8_Control_Unclipped_Control","8","Control","Unclipped","Control","2018-12-15","2",5,3,2,5,0.6,"1"
"11508","11508","8_Control","8_Control_Unclipped_Control","8","Control","Unclipped","Control","2019-01-19","2",5,3,2,5,0.6,"1"
"11509","11509","8_Control","8_Control_Unclipped_Control","8","Control","Unclipped","Control","2019-02-16","2",5,3,2,5,0.6,"1"
"11510","11510","8_Control","8_Control_Unclipped_Control","8","Control","Unclipped","Control","2019-03-16","2",5,3,2,5,0.6,"1"
"11511","11511","8_Control","8_Control_Unclipped_Control","8","Control","Unclipped","Control","2019-04-20","2",5,3,2,5,0.6,"1"
"11512","11512","8_Control","8_Control_Unclipped_Control","8","Control","Unclipped","Control","2019-05-18","2",5,3,2,5,0.6,"1"
"11513","11513","8_Control","8_Control_Unclipped_Control","8","Control","Unclipped","Control","2019-06-15","2",5,3,2,5,0.6,"1"
"11514","11514","8_Control","8_Control_Unclipped_Control","8","Control","Unclipped","Control","2019-07-20","2",5,3,2,5,0.6,"1"
"11515","11515","8_Control","8_Control_Unclipped_Ants","8","Control","Unclipped","Ants","2018-07-30","2",8,0,2,2,0,"1"
"11516","11516","8_Control","8_Control_Unclipped_Ants","8","Control","Unclipped","Ants","2018-08-13","2",8,0,2,2,0,"1"
"11517","11517","8_Control","8_Control_Unclipped_Ants","8","Control","Unclipped","Ants","2018-08-20","2",8,0,2,2,0,"1"
"11518","11518","8_Control","8_Control_Unclipped_Ants","8","Control","Unclipped","Ants","2018-08-27","2",8,0,2,2,0,"1"
"11519","11519","8_Control","8_Control_Unclipped_Ants","8","Control","Unclipped","Ants","2018-09-03","2",8,0,2,2,0,"1"
"11520","11520","8_Control","8_Control_Unclipped_Ants","8","Control","Unclipped","Ants","2018-09-17","2",8,0,2,2,0,"1"
"11521","11521","8_Control","8_Control_Unclipped_Ants","8","Control","Unclipped","Ants","2018-09-24","2",8,0,2,2,0,"1"
"11522","11522","8_Control","8_Control_Unclipped_Ants","8","Control","Unclipped","Ants","2018-10-01","2",8,0,2,2,0,"1"
"11523","11523","8_Control","8_Control_Unclipped_Ants","8","Control","Unclipped","Ants","2018-10-13","2",8,0,2,2,0,"1"
"11524","11524","8_Control","8_Control_Unclipped_Ants","8","Control","Unclipped","Ants","2018-11-17","2",8,0,2,2,0,"1"
"11525","11525","8_Control","8_Control_Unclipped_Ants","8","Control","Unclipped","Ants","2018-12-15","2",8,0,2,2,0,"1"
"11526","11526","8_Control","8_Control_Unclipped_Ants","8","Control","Unclipped","Ants","2019-01-19","2",8,0,2,2,0,"1"
"11527","11527","8_Control","8_Control_Unclipped_Ants","8","Control","Unclipped","Ants","2019-02-16","2",8,0,2,2,0,"1"
"11528","11528","8_Control","8_Control_Unclipped_Ants","8","Control","Unclipped","Ants","2019-03-16","2",8,0,2,2,0,"1"
"11529","11529","8_Control","8_Control_Unclipped_Ants","8","Control","Unclipped","Ants","2019-04-20","2",8,0,2,2,0,"1"
"11530","11530","8_Control","8_Control_Unclipped_Ants","8","Control","Unclipped","Ants","2019-05-18","2",8,0,2,2,0,"1"
"11531","11531","8_Control","8_Control_Unclipped_Ants","8","Control","Unclipped","Ants","2019-06-15","2",8,0,2,2,0,"1"
"11532","11532","8_Control","8_Control_Unclipped_Ants","8","Control","Unclipped","Ants","2019-07-20","2",8,0,2,2,0,"1"
"11533","11533","8_Control","8_Control_Unclipped_Rodents","8","Control","Unclipped","Rodents","2018-07-30","2",2,2,6,8,0.25,"1"
"11534","11534","8_Control","8_Control_Unclipped_Rodents","8","Control","Unclipped","Rodents","2018-08-13","2",2,2,6,8,0.25,"1"
"11535","11535","8_Control","8_Control_Unclipped_Rodents","8","Control","Unclipped","Rodents","2018-08-20","2",2,2,6,8,0.25,"1"
"11536","11536","8_Control","8_Control_Unclipped_Rodents","8","Control","Unclipped","Rodents","2018-08-27","2",2,2,6,8,0.25,"1"
"11537","11537","8_Control","8_Control_Unclipped_Rodents","8","Control","Unclipped","Rodents","2018-09-03","2",2,2,6,8,0.25,"1"
"11538","11538","8_Control","8_Control_Unclipped_Rodents","8","Control","Unclipped","Rodents","2018-09-17","2",2,2,6,8,0.25,"1"
"11539","11539","8_Control","8_Control_Unclipped_Rodents","8","Control","Unclipped","Rodents","2018-09-24","2",2,2,6,8,0.25,"1"
"11540","11540","8_Control","8_Control_Unclipped_Rodents","8","Control","Unclipped","Rodents","2018-10-01","2",2,2,6,8,0.25,"1"
"11541","11541","8_Control","8_Control_Unclipped_Rodents","8","Control","Unclipped","Rodents","2018-10-13","2",2,2,6,8,0.25,"1"
"11542","11542","8_Control","8_Control_Unclipped_Rodents","8","Control","Unclipped","Rodents","2018-11-17","2",2,2,6,8,0.25,"1"
"11543","11543","8_Control","8_Control_Unclipped_Rodents","8","Control","Unclipped","Rodents","2018-12-15","2",2,2,6,8,0.25,"1"
"11544","11544","8_Control","8_Control_Unclipped_Rodents","8","Control","Unclipped","Rodents","2019-01-19","2",2,2,6,8,0.25,"1"
"11545","11545","8_Control","8_Control_Unclipped_Rodents","8","Control","Unclipped","Rodents","2019-02-16","2",2,2,6,8,0.25,"1"
"11546","11546","8_Control","8_Control_Unclipped_Rodents","8","Control","Unclipped","Rodents","2019-03-16","2",2,2,6,8,0.25,"1"
"11547","11547","8_Control","8_Control_Unclipped_Rodents","8","Control","Unclipped","Rodents","2019-04-20","2",2,2,6,8,0.25,"1"
"11548","11548","8_Control","8_Control_Unclipped_Rodents","8","Control","Unclipped","Rodents","2019-05-18","2",2,2,6,8,0.25,"1"
"11549","11549","8_Control","8_Control_Unclipped_Rodents","8","Control","Unclipped","Rodents","2019-06-15","2",2,2,6,8,0.25,"1"
"11550","11550","8_Control","8_Control_Unclipped_Rodents","8","Control","Unclipped","Rodents","2019-07-20","2",2,2,6,8,0.25,"1"
"11551","11551","8_Control","8_Control_Unclipped_Total","8","Control","Unclipped","Total","2018-07-30","2",3,0,7,7,0,"1"
"11552","11552","8_Control","8_Control_Unclipped_Total","8","Control","Unclipped","Total","2018-08-13","2",3,0,7,7,0,"1"
"11553","11553","8_Control","8_Control_Unclipped_Total","8","Control","Unclipped","Total","2018-08-20","2",3,0,7,7,0,"1"
"11554","11554","8_Control","8_Control_Unclipped_Total","8","Control","Unclipped","Total","2018-08-27","2",3,0,7,7,0,"1"
